image_names,cell_type,xmin,xmax,ymin,ymax
00242.jpg,RBC,290,392,154,258
00242.jpg,WBC,17,242,184,398
00242.jpg,Platelets,245,286,121,158
00243.jpg,RBC,118,229,24,151
00243.jpg,RBC,418,511,150,250
00243.jpg,RBC,303,409,1,79
00243.jpg,RBC,284,392,134,240
00243.jpg,RBC,37,145,187,279
00243.jpg,RBC,145,256,243,320
00243.jpg,RBC,156,256,138,229
00243.jpg,RBC,500,598,229,342
00243.jpg,RBC,1,98,70,183
00243.jpg,RBC,332,457,29,143
00243.jpg,RBC,307,438,407,479
00243.jpg,WBC,285,487,217,419
00244.jpg,RBC,329,413,386,480
00244.jpg,RBC,125,223,355,451
00244.jpg,RBC,1,98,331,427
00244.jpg,RBC,78,176,266,362
00244.jpg,RBC,24,124,1,82
00244.jpg,RBC,157,272,1,104
00244.jpg,RBC,283,379,1,109
00244.jpg,RBC,523,625,1,62
00244.jpg,RBC,524,629,100,204
00244.jpg,RBC,535,640,364,468
00244.jpg,RBC,349,472,273,384
00244.jpg,RBC,295,418,185,296
00244.jpg,RBC,32,140,157,248
00244.jpg,RBC,192,313,239,349
00244.jpg,WBC,326,538,36,230
00245.jpg,RBC,332,436,365,459
00245.jpg,RBC,229,327,398,480
00245.jpg,RBC,509,612,118,225
00245.jpg,RBC,408,511,9,116
00245.jpg,RBC,292,407,87,194
00245.jpg,RBC,328,419,174,282
00245.jpg,RBC,270,361,255,363
00245.jpg,RBC,321,390,291,368
00245.jpg,RBC,1,62,29,133
00245.jpg,RBC,30,145,104,211
00245.jpg,RBC,213,311,55,160
00245.jpg,RBC,274,374,1,77
00245.jpg,RBC,108,226,51,148
00245.jpg,RBC,484,587,365,472
00245.jpg,RBC,1,74,382,474
00245.jpg,WBC,77,281,154,357
00245.jpg,Platelets,9,43,323,352
00246.jpg,RBC,316,426,202,276
00246.jpg,RBC,370,460,17,123
00246.jpg,RBC,176,291,2,113
00246.jpg,RBC,1,97,232,364
00246.jpg,RBC,88,192,217,324
00246.jpg,RBC,202,304,194,283
00246.jpg,RBC,380,476,273,389
00246.jpg,RBC,470,560,214,363
00246.jpg,RBC,559,640,212,358
00246.jpg,RBC,513,625,75,177
00246.jpg,RBC,354,467,116,204
00246.jpg,RBC,396,509,392,480
00246.jpg,Platelets,127,167,156,201
00246.jpg,WBC,132,355,274,480
00247.jpg,RBC,374,479,16,112
00247.jpg,RBC,479,584,22,118
00247.jpg,RBC,381,486,144,240
00247.jpg,RBC,214,327,333,438
00247.jpg,RBC,139,258,227,349
00247.jpg,RBC,137,232,58,158
00247.jpg,RBC,439,558,341,463
00247.jpg,RBC,387,489,413,479
00247.jpg,RBC,510,629,220,300
00247.jpg,RBC,13,130,27,154
00247.jpg,RBC,228,318,1,82
00247.jpg,RBC,148,266,322,413
00247.jpg,RBC,336,444,321,434
00247.jpg,WBC,184,388,85,295
00248.jpg,RBC,381,488,1,87
00248.jpg,RBC,481,592,24,123
00248.jpg,RBC,259,383,79,198
00248.jpg,RBC,154,256,1,68
00248.jpg,RBC,2,129,220,331
00248.jpg,RBC,308,402,373,480
00248.jpg,RBC,102,218,47,151
00248.jpg,RBC,348,464,187,291
00248.jpg,RBC,462,578,222,326
00248.jpg,RBC,159,291,414,478
00248.jpg,RBC,1,84,357,454
00248.jpg,WBC,149,354,233,423
00249.jpg,WBC,70,277,329,480
00249.jpg,WBC,164,362,20,205
00249.jpg,Platelets,278,311,268,298
00250.jpg,WBC,125,324,143,344
00251.jpg,RBC,475,583,145,235
00251.jpg,RBC,207,315,149,239
00251.jpg,RBC,12,120,232,322
00251.jpg,RBC,492,600,365,455
00251.jpg,RBC,515,623,318,408
00251.jpg,RBC,109,225,171,273
00251.jpg,RBC,3,119,329,442
00251.jpg,RBC,1,117,327,440
00251.jpg,WBC,309,551,199,417
00252.jpg,RBC,177,278,48,147
00252.jpg,RBC,65,166,355,454
00252.jpg,RBC,564,640,395,480
00252.jpg,RBC,472,582,315,423
00252.jpg,RBC,156,279,380,480
00252.jpg,RBC,296,394,50,148
00252.jpg,RBC,456,569,21,116
00252.jpg,RBC,55,174,1,99
00252.jpg,RBC,61,138,295,363
00252.jpg,WBC,161,399,181,404
00253.jpg,RBC,47,134,222,312
00253.jpg,RBC,51,138,46,136
00253.jpg,RBC,138,259,36,122
00253.jpg,RBC,277,383,36,126
00253.jpg,RBC,510,632,267,381
00253.jpg,RBC,469,556,62,165
00253.jpg,RBC,97,184,377,480
00253.jpg,RBC,500,640,377,477
00253.jpg,RBC,422,518,296,395
00253.jpg,WBC,195,434,287,480
00254.jpg,RBC,393,502,54,162
00254.jpg,RBC,400,494,350,438
00254.jpg,RBC,81,209,239,335
00254.jpg,RBC,330,434,258,368
00254.jpg,RBC,1,104,325,425
00254.jpg,RBC,223,323,244,332
00254.jpg,RBC,179,299,184,270
00254.jpg,RBC,110,220,32,151
00254.jpg,RBC,525,614,374,480
00254.jpg,Platelets,161,216,400,469
00254.jpg,Platelets,82,122,202,243
00254.jpg,WBC,241,379,349,477
00255.jpg,RBC,1,75,317,426
00255.jpg,RBC,183,312,413,480
00255.jpg,RBC,130,234,420,480
00255.jpg,RBC,503,592,360,449
00255.jpg,RBC,299,411,297,387
00255.jpg,RBC,517,628,37,143
00255.jpg,RBC,68,153,140,230
00255.jpg,RBC,129,214,254,344
00255.jpg,RBC,35,150,209,321
00255.jpg,RBC,441,547,293,362
00255.jpg,RBC,542,631,260,349
00255.jpg,WBC,283,551,42,294
00256.jpg,RBC,455,596,132,259
00256.jpg,RBC,1,110,85,175
00256.jpg,RBC,296,423,40,131
00256.jpg,RBC,115,211,205,305
00256.jpg,RBC,58,154,136,236
00256.jpg,WBC,217,470,214,443
00257.jpg,RBC,426,542,353,456
00257.jpg,RBC,254,370,377,480
00257.jpg,RBC,118,253,290,395
00257.jpg,RBC,106,193,198,287
00257.jpg,RBC,174,281,1,77
00257.jpg,RBC,429,530,78,179
00257.jpg,RBC,539,640,295,396
00257.jpg,WBC,174,385,99,306
00258.jpg,Platelets,257,300,162,202
00258.jpg,WBC,221,386,223,387
00258.jpg,Platelets,541,582,394,435
00259.jpg,RBC,156,256,112,206
00259.jpg,RBC,168,270,374,477
00259.jpg,RBC,238,320,228,284
00259.jpg,RBC,456,564,161,251
00259.jpg,RBC,537,640,299,414
00259.jpg,RBC,61,185,63,145
00259.jpg,RBC,7,107,420,480
00259.jpg,Platelets,38,87,129,179
00259.jpg,Platelets,281,326,182,225
00259.jpg,Platelets,585,624,419,456
00259.jpg,Platelets,507,547,340,377
00259.jpg,WBC,15,209,181,362
00260.jpg,RBC,45,146,88,180
00260.jpg,RBC,361,484,124,234
00260.jpg,RBC,95,199,414,479
00260.jpg,RBC,118,247,68,150
00260.jpg,RBC,1,101,3,100
00260.jpg,WBC,205,434,267,480
00261.jpg,RBC,107,200,250,358
00261.jpg,RBC,278,408,358,467
00261.jpg,RBC,426,529,62,163
00261.jpg,RBC,266,388,69,171
00261.jpg,RBC,162,274,65,175
00261.jpg,RBC,492,596,250,355
00261.jpg,RBC,544,640,176,287
00261.jpg,RBC,5,135,179,288
00261.jpg,Platelets,91,164,368,428
00261.jpg,WBC,274,460,163,350
00262.jpg,RBC,524,640,279,385
00262.jpg,RBC,419,530,252,354
00262.jpg,RBC,542,640,134,242
00262.jpg,RBC,1,56,202,305
00262.jpg,RBC,214,325,148,262
00262.jpg,RBC,293,426,62,180
00262.jpg,RBC,448,553,394,480
00262.jpg,RBC,429,531,75,183
00262.jpg,RBC,104,218,221,331
00262.jpg,WBC,170,454,268,480
00263.jpg,RBC,115,206,358,446
00263.jpg,RBC,1,79,315,401
00263.jpg,RBC,402,486,305,414
00263.jpg,RBC,388,467,43,143
00263.jpg,RBC,564,640,1,77
00263.jpg,RBC,248,346,382,480
00263.jpg,RBC,337,402,411,480
00263.jpg,RBC,140,242,171,255
00263.jpg,RBC,50,152,192,276
00263.jpg,RBC,356,462,148,249
00263.jpg,RBC,298,406,128,236
00263.jpg,RBC,534,640,243,344
00263.jpg,Platelets,70,112,38,94
00263.jpg,Platelets,361,419,12,56
00263.jpg,WBC,100,307,1,144
00264.jpg,RBC,153,243,309,394
00264.jpg,RBC,131,224,401,480
00264.jpg,RBC,377,484,176,285
00264.jpg,RBC,486,575,274,362
00264.jpg,RBC,434,516,1,74
00264.jpg,RBC,481,592,55,154
00264.jpg,RBC,90,184,118,206
00264.jpg,RBC,274,374,137,230
00264.jpg,RBC,515,615,1,50
00264.jpg,RBC,561,640,132,231
00264.jpg,RBC,589,640,304,388
00264.jpg,RBC,527,638,392,480
00264.jpg,RBC,271,398,18,114
00264.jpg,WBC,234,369,332,480
00264.jpg,Platelets,282,324,296,339
00265.jpg,RBC,144,242,346,436
00265.jpg,RBC,1,82,72,160
00265.jpg,RBC,107,203,1,65
00265.jpg,RBC,200,311,1,86
00265.jpg,RBC,71,182,77,163
00265.jpg,RBC,35,127,252,356
00265.jpg,RBC,75,146,295,386
00265.jpg,RBC,29,129,350,457
00265.jpg,RBC,209,309,108,215
00265.jpg,RBC,477,561,134,218
00265.jpg,WBC,240,438,219,393
00266.jpg,RBC,509,621,147,254
00266.jpg,RBC,444,514,146,258
00266.jpg,RBC,345,457,219,328
00266.jpg,RBC,287,407,340,445
00266.jpg,RBC,1,86,154,245
00266.jpg,RBC,303,389,87,178
00266.jpg,RBC,380,466,12,103
00266.jpg,RBC,563,639,251,350
00266.jpg,RBC,83,182,1,99
00266.jpg,RBC,52,163,88,181
00266.jpg,WBC,2,187,247,440
00266.jpg,Platelets,579,623,423,456
00266.jpg,RBC,311,409,323,394
00266.jpg,RBC,174,288,211,283
00267.jpg,WBC,87,298,112,298
00267.jpg,Platelets,62,101,26,73
00267.jpg,Platelets,15,53,309,350
00267.jpg,Platelets,1,38,349,381
00268.jpg,WBC,124,328,1,172
00269.jpg,RBC,499,603,79,185
00269.jpg,RBC,340,436,100,194
00269.jpg,RBC,258,366,255,356
00269.jpg,RBC,356,465,166,289
00269.jpg,RBC,78,177,265,354
00269.jpg,RBC,260,356,178,268
00269.jpg,RBC,544,640,324,443
00269.jpg,RBC,500,589,195,274
00269.jpg,Platelets,192,238,220,259
00269.jpg,WBC,75,340,11,226
00270.jpg,Platelets,83,140,298,340
00270.jpg,Platelets,349,391,327,365
00270.jpg,WBC,245,383,352,480
00270.jpg,RBC,270,372,118,210
00270.jpg,RBC,314,416,87,179
00270.jpg,RBC,161,287,283,383
00271.jpg,RBC,507,613,337,455
00271.jpg,RBC,562,640,278,373
00271.jpg,RBC,503,618,181,295
00271.jpg,RBC,129,229,204,308
00271.jpg,RBC,321,405,353,459
00271.jpg,RBC,355,455,355,459
00271.jpg,RBC,74,190,24,145
00271.jpg,RBC,463,577,1,77
00271.jpg,RBC,75,175,366,470
00271.jpg,RBC,141,233,344,425
00271.jpg,RBC,348,446,250,350
00271.jpg,WBC,183,380,60,264
00271.jpg,Platelets,526,558,123,164
00272.jpg,RBC,37,137,402,480
00272.jpg,RBC,35,141,46,147
00272.jpg,RBC,98,194,125,248
00272.jpg,RBC,184,259,184,308
00272.jpg,RBC,191,297,66,167
00272.jpg,RBC,284,408,83,182
00272.jpg,RBC,265,390,1,93
00272.jpg,RBC,261,398,191,315
00272.jpg,RBC,449,546,67,161
00272.jpg,RBC,515,612,259,353
00272.jpg,RBC,251,356,379,477
00272.jpg,RBC,388,494,347,454
00272.jpg,RBC,543,634,92,180
00272.jpg,WBC,1,122,217,408
00273.jpg,RBC,227,329,265,359
00273.jpg,RBC,48,159,211,306
00273.jpg,RBC,136,271,167,282
00273.jpg,RBC,388,500,275,386
00273.jpg,RBC,491,606,286,387
00273.jpg,RBC,342,448,92,188
00273.jpg,RBC,427,533,78,174
00273.jpg,RBC,425,531,170,266
00273.jpg,RBC,123,229,78,174
00273.jpg,RBC,30,138,61,166
00273.jpg,RBC,555,640,31,129
00273.jpg,RBC,247,346,386,475
00273.jpg,WBC,193,408,1,123
00273.jpg,Platelets,15,49,53,92
00273.jpg,Platelets,487,526,406,439
00274.jpg,RBC,18,124,350,456
00274.jpg,RBC,511,617,209,315
00274.jpg,RBC,518,624,317,423
00274.jpg,RBC,385,491,43,149
00274.jpg,RBC,303,409,64,170
00274.jpg,RBC,90,196,147,253
00274.jpg,WBC,188,387,165,366
00274.jpg,Platelets,513,549,298,330
00275.jpg,RBC,97,219,59,157
00275.jpg,RBC,213,319,38,140
00275.jpg,RBC,114,225,254,358
00275.jpg,RBC,528,635,209,301
00275.jpg,RBC,309,416,95,187
00275.jpg,RBC,343,443,93,173
00275.jpg,RBC,444,544,55,135
00275.jpg,RBC,2,131,187,312
00275.jpg,RBC,96,201,362,467
00275.jpg,RBC,423,520,309,398
00275.jpg,RBC,491,613,368,480
00275.jpg,RBC,181,299,134,231
00275.jpg,RBC,289,401,353,452
00275.jpg,RBC,1,83,24,135
00275.jpg,WBC,270,416,192,326
00275.jpg,Platelets,81,126,168,204
00276.jpg,RBC,143,243,95,213
00276.jpg,RBC,173,265,194,304
00276.jpg,RBC,71,166,11,113
00276.jpg,RBC,431,526,32,134
00276.jpg,RBC,490,585,32,134
00276.jpg,RBC,440,535,144,246
00276.jpg,RBC,527,622,161,263
00276.jpg,RBC,417,524,246,354
00276.jpg,RBC,378,485,302,410
00276.jpg,RBC,46,137,207,309
00276.jpg,RBC,54,165,360,466
00276.jpg,RBC,512,614,327,419
00276.jpg,WBC,221,415,36,225
00276.jpg,Platelets,351,382,317,349
00276.jpg,Platelets,37,72,166,203
00277.jpg,RBC,74,179,301,404
00277.jpg,RBC,204,283,332,402
00277.jpg,RBC,1,69,259,369
00277.jpg,RBC,215,308,134,215
00277.jpg,RBC,364,472,1,83
00277.jpg,RBC,108,210,77,184
00277.jpg,RBC,472,610,1,95
00277.jpg,RBC,506,606,359,462
00277.jpg,RBC,558,640,216,340
00277.jpg,RBC,225,313,404,480
00277.jpg,RBC,532,640,108,213
00277.jpg,RBC,137,262,1,98
00277.jpg,RBC,361,486,348,446
00277.jpg,Platelets,66,110,424,468
00277.jpg,WBC,337,492,185,372
00277.jpg,Platelets,51,100,176,211
00278.jpg,RBC,3,123,346,464
00278.jpg,RBC,165,285,153,271
00278.jpg,RBC,359,476,1,104
00278.jpg,RBC,270,387,93,197
00278.jpg,RBC,389,500,175,313
00278.jpg,RBC,559,640,51,168
00278.jpg,RBC,492,610,423,479
00278.jpg,RBC,31,151,177,295
00278.jpg,RBC,149,256,43,132
00278.jpg,RBC,246,353,433,480
00278.jpg,RBC,394,525,114,217
00278.jpg,RBC,469,577,211,329
00278.jpg,Platelets,295,325,338,369
00278.jpg,Platelets,79,115,48,90
00278.jpg,WBC,318,487,318,480
00279.jpg,RBC,287,394,293,395
00279.jpg,RBC,214,302,281,365
00279.jpg,RBC,44,131,49,173
00279.jpg,RBC,522,629,122,224
00279.jpg,RBC,161,270,163,267
00279.jpg,RBC,246,343,171,268
00279.jpg,RBC,305,404,178,270
00279.jpg,RBC,158,257,370,462
00279.jpg,RBC,1,70,195,296
00279.jpg,RBC,134,233,279,371
00279.jpg,RBC,437,531,119,223
00279.jpg,RBC,458,576,237,346
00279.jpg,RBC,419,537,331,440
00279.jpg,WBC,244,483,1,178
00281.jpg,RBC,112,221,140,242
00281.jpg,RBC,79,176,45,148
00281.jpg,RBC,1,112,254,366
00281.jpg,RBC,111,222,345,454
00281.jpg,RBC,120,238,258,363
00281.jpg,RBC,232,349,52,186
00281.jpg,RBC,413,531,121,226
00281.jpg,RBC,529,640,265,373
00281.jpg,RBC,1,126,1,100
00281.jpg,RBC,522,617,73,197
00281.jpg,WBC,216,471,152,387
00282.jpg,RBC,322,460,250,357
00282.jpg,RBC,1,119,234,342
00282.jpg,RBC,26,142,106,220
00282.jpg,RBC,4,114,1,93
00282.jpg,RBC,154,264,104,197
00282.jpg,RBC,132,237,204,297
00282.jpg,RBC,268,356,137,266
00282.jpg,RBC,277,381,377,477
00282.jpg,RBC,78,203,341,450
00282.jpg,RBC,537,640,202,315
00282.jpg,RBC,537,640,96,208
00282.jpg,RBC,423,526,311,423
00282.jpg,RBC,218,321,265,377
00282.jpg,RBC,500,624,1,60
00282.jpg,WBC,142,369,1,126
00283.jpg,RBC,381,494,274,367
00283.jpg,RBC,435,554,156,274
00283.jpg,RBC,347,455,96,204
00283.jpg,RBC,282,386,150,243
00283.jpg,RBC,343,447,1,93
00283.jpg,RBC,355,466,379,480
00283.jpg,RBC,220,330,407,480
00283.jpg,RBC,448,560,1,107
00283.jpg,RBC,547,640,334,442
00283.jpg,RBC,173,266,63,171
00283.jpg,RBC,54,147,73,181
00283.jpg,RBC,10,103,126,234
00283.jpg,WBC,28,255,223,407
00284.jpg,RBC,227,328,85,209
00284.jpg,RBC,225,326,83,207
00284.jpg,RBC,366,466,1,96
00284.jpg,RBC,343,443,136,232
00284.jpg,RBC,166,286,195,291
00284.jpg,RBC,98,221,297,418
00284.jpg,RBC,436,559,83,204
00284.jpg,RBC,457,563,283,394
00284.jpg,RBC,552,640,336,429
00284.jpg,RBC,1,94,250,371
00284.jpg,WBC,216,517,209,480
00285.jpg,RBC,16,107,152,252
00285.jpg,RBC,18,119,261,363
00285.jpg,RBC,40,137,369,479
00285.jpg,RBC,203,324,70,171
00285.jpg,RBC,87,208,113,214
00285.jpg,RBC,112,233,1,101
00285.jpg,RBC,340,461,50,151
00285.jpg,RBC,427,548,214,316
00285.jpg,RBC,424,545,314,416
00285.jpg,RBC,530,640,381,480
00285.jpg,RBC,455,583,101,225
00285.jpg,Platelets,115,154,245,279
00285.jpg,WBC,181,400,254,468
00287.jpg,RBC,185,321,297,404
00287.jpg,RBC,305,396,370,472
00287.jpg,RBC,477,582,354,459
00287.jpg,RBC,376,481,307,412
00287.jpg,RBC,392,497,208,313
00287.jpg,RBC,302,420,44,151
00287.jpg,RBC,185,303,108,231
00287.jpg,RBC,373,487,133,243
00287.jpg,RBC,177,298,1,109
00287.jpg,RBC,52,184,22,88
00287.jpg,RBC,530,640,65,147
00287.jpg,RBC,543,640,116,214
00287.jpg,RBC,501,596,1,67
00287.jpg,RBC,374,469,1,67
00287.jpg,WBC,1,192,163,366
00287.jpg,Platelets,161,205,320,364
00288.jpg,RBC,67,163,359,452
00288.jpg,RBC,339,435,387,480
00288.jpg,RBC,407,520,328,422
00288.jpg,RBC,444,544,229,321
00288.jpg,RBC,420,522,126,223
00288.jpg,RBC,352,440,202,302
00288.jpg,RBC,119,228,104,199
00288.jpg,RBC,287,402,74,188
00288.jpg,RBC,47,158,12,123
00288.jpg,RBC,185,308,1,111
00288.jpg,RBC,43,152,179,274
00288.jpg,RBC,1,109,218,313
00288.jpg,RBC,208,321,166,270
00288.jpg,RBC,479,594,21,135
00288.jpg,RBC,529,634,147,254
00288.jpg,RBC,525,630,373,480
00288.jpg,RBC,552,640,251,352
00288.jpg,RBC,305,407,1,79
00288.jpg,WBC,153,370,263,474
00289.jpg,RBC,180,273,281,386
00289.jpg,RBC,246,339,343,448
00289.jpg,RBC,432,551,257,361
00289.jpg,RBC,521,640,203,307
00289.jpg,RBC,535,640,101,206
00289.jpg,RBC,332,443,279,402
00289.jpg,RBC,162,280,1,102
00289.jpg,RBC,55,173,66,168
00289.jpg,RBC,140,258,163,265
00289.jpg,RBC,1,117,270,372
00289.jpg,WBC,251,482,55,288
00290.jpg,RBC,222,332,343,442
00290.jpg,RBC,329,439,360,459
00290.jpg,RBC,450,560,366,465
00290.jpg,RBC,524,640,259,373
00290.jpg,RBC,492,607,1,93
00290.jpg,RBC,342,458,100,217
00290.jpg,RBC,395,504,14,124
00290.jpg,RBC,1,66,331,446
00290.jpg,RBC,1,94,129,231
00290.jpg,RBC,395,489,185,287
00290.jpg,RBC,476,598,69,167
00290.jpg,WBC,126,387,113,295
00291.jpg,RBC,446,530,143,255
00291.jpg,RBC,444,528,287,399
00291.jpg,RBC,544,628,80,192
00291.jpg,RBC,445,543,1,113
00291.jpg,RBC,186,303,39,129
00291.jpg,RBC,71,183,369,463
00291.jpg,RBC,17,152,115,198
00291.jpg,RBC,336,436,102,214
00291.jpg,RBC,348,457,180,277
00291.jpg,WBC,185,441,213,436
00292.jpg,RBC,133,235,226,331
00292.jpg,RBC,281,383,240,345
00292.jpg,RBC,307,409,345,450
00292.jpg,RBC,199,294,312,409
00292.jpg,RBC,114,209,366,463
00292.jpg,RBC,148,243,131,228
00292.jpg,RBC,209,318,46,142
00292.jpg,RBC,244,353,146,242
00292.jpg,RBC,506,615,106,221
00292.jpg,RBC,508,617,354,469
00292.jpg,RBC,409,545,284,393
00292.jpg,RBC,44,153,78,193
00292.jpg,RBC,23,132,181,296
00292.jpg,WBC,314,537,1,130
00293.jpg,RBC,131,243,358,450
00293.jpg,RBC,279,398,64,171
00293.jpg,RBC,471,590,3,110
00293.jpg,RBC,544,640,88,191
00293.jpg,RBC,465,584,157,264
00293.jpg,RBC,69,147,307,438
00293.jpg,RBC,417,536,373,480
00293.jpg,RBC,396,515,265,372
00293.jpg,RBC,335,450,1,75
00293.jpg,RBC,40,159,31,138
00293.jpg,WBC,123,340,150,358
00294.jpg,RBC,463,558,73,188
00294.jpg,RBC,292,387,75,190
00294.jpg,RBC,202,330,11,115
00294.jpg,RBC,115,215,18,108
00294.jpg,RBC,71,171,101,191
00294.jpg,RBC,162,262,109,199
00294.jpg,RBC,106,209,189,293
00294.jpg,RBC,159,262,348,452
00294.jpg,RBC,205,308,195,299
00294.jpg,RBC,383,543,376,472
00294.jpg,WBC,334,525,169,384
00295.jpg,RBC,20,109,192,296
00295.jpg,RBC,314,423,277,371
00295.jpg,RBC,477,590,196,289
00295.jpg,RBC,488,601,303,408
00295.jpg,RBC,377,490,82,187
00295.jpg,RBC,112,207,56,148
00295.jpg,RBC,164,259,388,480
00295.jpg,RBC,397,492,366,458
00295.jpg,RBC,233,328,15,107
00295.jpg,RBC,319,428,249,343
00295.jpg,RBC,41,130,204,308
00295.jpg,WBC,118,372,141,353
00295.jpg,Platelets,121,166,359,404
00296.jpg,RBC,20,137,255,355
00296.jpg,RBC,116,223,329,430
00296.jpg,RBC,5,112,361,462
00296.jpg,RBC,210,321,255,388
00296.jpg,RBC,496,603,139,240
00296.jpg,RBC,551,640,1,101
00296.jpg,RBC,494,602,245,361
00296.jpg,RBC,543,640,344,467
00296.jpg,RBC,1,108,94,210
00296.jpg,RBC,131,241,1,95
00296.jpg,RBC,117,226,170,288
00296.jpg,RBC,386,494,318,458
00296.jpg,WBC,204,391,12,226
00296.jpg,Platelets,349,400,194,246
00296.jpg,Platelets,355,394,350,385
00296.jpg,Platelets,454,494,451,480
00297.jpg,RBC,400,511,263,350
00297.jpg,RBC,393,504,346,433
00297.jpg,RBC,332,440,45,153
00297.jpg,RBC,148,256,17,125
00297.jpg,RBC,54,146,361,450
00297.jpg,RBC,43,127,205,311
00297.jpg,RBC,325,438,153,266
00297.jpg,RBC,468,581,156,269
00297.jpg,RBC,104,196,289,378
00297.jpg,WBC,172,407,275,480
00297.jpg,Platelets,198,267,235,293
00297.jpg,Platelets,315,357,1,36
00298.jpg,RBC,405,503,331,429
00298.jpg,RBC,352,455,207,312
00298.jpg,RBC,332,410,90,193
00298.jpg,RBC,528,618,156,254
00298.jpg,RBC,509,599,317,415
00298.jpg,RBC,52,161,395,480
00298.jpg,RBC,176,277,132,213
00298.jpg,RBC,549,640,49,150
00298.jpg,RBC,473,576,249,354
00298.jpg,WBC,120,315,215,436
00299.jpg,RBC,480,587,301,409
00299.jpg,RBC,204,311,82,190
00299.jpg,RBC,33,140,79,187
00299.jpg,RBC,102,233,9,140
00299.jpg,RBC,402,514,212,308
00299.jpg,RBC,9,115,359,449
00299.jpg,RBC,1,102,299,410
00299.jpg,RBC,424,526,35,122
00299.jpg,WBC,176,408,260,479
00300.jpg,RBC,379,486,136,246
00300.jpg,RBC,474,581,168,278
00300.jpg,RBC,388,495,300,410
00300.jpg,RBC,266,373,331,441
00300.jpg,RBC,201,308,361,471
00300.jpg,RBC,19,141,297,404
00300.jpg,RBC,359,495,21,124
00300.jpg,RBC,1,92,58,159
00300.jpg,RBC,219,355,33,136
00300.jpg,RBC,133,240,281,391
00300.jpg,RBC,505,612,328,438
00300.jpg,RBC,487,594,1,105
00300.jpg,RBC,11,138,406,480
00300.jpg,WBC,174,357,130,313
00301.jpg,RBC,278,366,196,291
00301.jpg,RBC,359,447,239,334
00301.jpg,RBC,523,611,110,205
00301.jpg,RBC,447,568,198,309
00301.jpg,RBC,183,304,95,206
00301.jpg,RBC,164,268,201,307
00301.jpg,RBC,191,295,1,105
00301.jpg,RBC,90,194,171,277
00301.jpg,RBC,496,600,304,410
00301.jpg,RBC,271,375,338,444
00301.jpg,RBC,157,261,370,476
00301.jpg,RBC,1,104,311,417
00301.jpg,RBC,104,208,285,391
00301.jpg,WBC,305,521,13,214
00301.jpg,Platelets,592,630,277,314
00302.jpg,RBC,99,217,391,471
00302.jpg,RBC,121,252,275,388
00302.jpg,RBC,106,236,19,136
00302.jpg,RBC,213,336,63,178
00302.jpg,RBC,511,623,294,410
00302.jpg,RBC,461,567,320,413
00302.jpg,RBC,400,491,339,433
00302.jpg,RBC,343,419,341,433
00302.jpg,RBC,295,375,344,443
00302.jpg,RBC,290,404,241,335
00302.jpg,RBC,429,543,187,281
00302.jpg,RBC,120,248,143,270
00302.jpg,WBC,1,81,291,450
00303.jpg,WBC,46,279,58,264
00304.jpg,RBC,73,181,30,134
00304.jpg,RBC,41,147,133,254
00304.jpg,RBC,260,366,321,442
00304.jpg,RBC,107,209,360,449
00304.jpg,RBC,146,248,372,461
00304.jpg,RBC,1,79,267,371
00304.jpg,RBC,366,458,254,350
00304.jpg,RBC,406,513,139,235
00304.jpg,RBC,431,538,1,96
00304.jpg,RBC,279,386,26,122
00304.jpg,RBC,488,600,53,162
00304.jpg,WBC,170,393,122,327
00305.jpg,RBC,314,424,316,422
00305.jpg,RBC,425,552,292,403
00305.jpg,RBC,407,539,400,480
00305.jpg,RBC,289,418,174,283
00305.jpg,RBC,139,268,60,169
00305.jpg,RBC,265,363,49,149
00305.jpg,RBC,341,442,88,180
00305.jpg,RBC,543,640,1,104
00305.jpg,RBC,543,640,118,222
00305.jpg,RBC,453,564,179,297
00305.jpg,RBC,167,278,386,480
00305.jpg,RBC,92,204,309,420
00305.jpg,RBC,86,198,202,313
00305.jpg,WBC,190,309,244,370
00305.jpg,Platelets,1,26,28,70
00307.jpg,RBC,81,194,18,115
00307.jpg,RBC,43,144,259,351
00307.jpg,RBC,347,448,355,447
00307.jpg,RBC,97,198,362,454
00307.jpg,RBC,195,297,167,277
00307.jpg,RBC,399,501,232,342
00307.jpg,RBC,536,638,274,384
00307.jpg,RBC,559,640,136,245
00307.jpg,RBC,66,153,136,241
00307.jpg,RBC,266,368,181,291
00307.jpg,RBC,254,356,268,378
00307.jpg,RBC,225,328,358,457
00307.jpg,WBC,285,509,30,238
00307.jpg,Platelets,477,523,411,440
00308.jpg,RBC,184,287,105,227
00308.jpg,RBC,75,186,85,204
00308.jpg,RBC,291,407,195,333
00308.jpg,RBC,500,609,313,417
00308.jpg,RBC,269,366,54,155
00308.jpg,RBC,128,222,1,72
00308.jpg,RBC,479,576,172,273
00308.jpg,RBC,508,626,28,143
00308.jpg,RBC,1,90,170,279
00308.jpg,RBC,415,501,322,417
00308.jpg,RBC,387,484,96,197
00308.jpg,WBC,143,340,313,480
00309.jpg,RBC,216,330,279,379
00309.jpg,RBC,117,230,345,475
00309.jpg,RBC,452,566,314,414
00309.jpg,RBC,385,499,317,417
00309.jpg,RBC,505,608,222,325
00309.jpg,RBC,488,588,179,271
00309.jpg,RBC,477,577,57,149
00309.jpg,RBC,426,526,70,162
00309.jpg,RBC,376,482,169,272
